1014,Live Music,1
1014,Theater,1
1014,Film,1
1014,Ballet,1
1014,Comedy,1
1014,Opera,1
1014,Beach Getaways,1
1014,Mountain Getaways,1
1014,Luxury Travel,1
1014,Adventure Travel,1
1014,Hiking,1
1014,Skiing / Snowboarding,1
1014,Tennis,1
1014,Beach Volley,1
1014,Jogging,1
1014,Gym,1
1014,Spin,1
1014,Watching sports,1
1014,Dining,1
1014,Poverty Reduction,1
1014,Mentorship,1
1014,Teaching,1
1014,After-school Programs,1
10407,Education,1
10407,Disabilities,1
10407,Animal Rights,1
10407,Veterans,1
8803,Education,1
8803,Environmental Protection,1
8803,Humanitarian Aid,1
8803,Womens’ Issues,1
8803,Health care,1
8803,Civil Rights,1
8803,Disabilities,1
8803,Peace/Nonviolence,1
8803,Global health,1
20046,Live Music,1
20046,Theater,1
20046,Film,1
20046,Comedy,1
20046,Adventure Travel,1
20046,Hiking,1
20046,Skiing / Snowboarding,1
20046,Tennis,1
20046,Jogging,1
20046,Yoga,1
20046,Lounges & Clubs,1
20046,Bars,1
20046,Dining,1
20046,Education Improvement,1
20046,Poverty Reduction,1
20046,Healthcare,1
20046,Mentorship,1
1254,Live Music,1
1254,Yoga,1
1254,Dancing,1
1254,Dining,1
1254,Healthcare,1
22277,Live Music,1
22277,Theater,1
22277,Film,1
22277,Comedy,1
22277,Beach Getaways,1
22277,Mountain Getaways,1
22277,Adventure Travel,1
22277,Skiing / Snowboarding,1
22277,Soccer,1
22277,Tennis,1
22277,Spin,1
22277,Watching sports,1
22277,Lounges & Clubs,1
22277,Bars,1
22277,Dining,1
22277,Poverty Reduction,1
22277,Mentorship,1
22277,Teaching,1
18454,Live Music,1
18454,Theater,1
18454,Film,1
18454,Ballet,1
18454,Comedy,1
18454,Beach Getaways,1
18454,Mountain Getaways,1
18454,Luxury Travel,1
18454,Adventure Travel,1
18454,Skiing / Snowboarding,1
18454,Baseball,1
18454,Football,1
18454,Golf,1
18454,Watersports,1
18454,Jogging,1
18454,Gym,1
18454,Spin,1
18454,Watching sports,1
18454,Lounges & Clubs,1
18454,Bars,1
18454,Dancing,1
18454,Dining,1
18454,Education Improvement,1
23266,Live Music,1
23266,Theater,1
23266,Film,1
23266,Ballet,1
23266,Comedy,1
23266,Opera,1
23266,Beach Getaways,1
23266,Mountain Getaways,1
23266,Luxury Travel,1
23266,Skiing / Snowboarding,1
23266,Golf,1
23266,Watersports,1
23266,Gym,1
23266,Lounges & Clubs,1
23266,Bars,1
23266,Dancing,1
23266,Dining,1
23266,Education Improvement,1
23266,Poverty Reduction,1
23266,Mentorship,1
28593,Live Music,1
28593,Theater,1
28593,Film,1
28593,Ballet,1
28593,Comedy,1
28593,Opera,1
22206,Live Music,1
22206,Theater,1
22206,Film,1
22206,Ballet,1
22206,Comedy,1
22206,Opera,1
22206,Beach Getaways,1
22206,Mountain Getaways,1
22206,Luxury Travel,1
22206,Adventure Travel,1
22206,Hiking,1
22206,Skiing / Snowboarding,1
22206,Yoga,1
22206,Spin,1
22206,Bars,1
22206,Dining,1
22206,Education Improvement,1
22206,After-school Programs,1
38553,Live Music,1
38553,Film,1
38553,Beach Getaways,1
38553,Mountain Getaways,1
38553,Adventure Travel,1
38553,Hiking,1
38553,Skiing / Snowboarding,1
38553,Basketball,1
38553,Hockey,1
38553,Football,1
38553,Golf,1
38553,Watersports,1
38553,Beach Volley,1
38553,Gym,1
38553,Watching sports,1
38553,Lounges & Clubs,1
38553,Bars,1
38553,Dancing,1
38553,Dining,1
38553,Local Politics,1
2923,Live Music,1
2923,Theater,1
2923,Beach Getaways,1
2923,Luxury Travel,1
2923,Golf,1
2923,Gym,1
2923,Yoga,1
2923,Lounges & Clubs,1
2923,Bars,1
2923,Dining,1
13624,Live Music,1
13624,Luxury Travel,1
13624,Adventure Travel,1
13624,Basketball,1
13624,Football,1
13624,Lounges & Clubs,1
21818,Live Music,1
21818,Theater,1
21818,Film,1
21818,Ballet,1
21818,Comedy,1
21818,Opera,1
21818,Adventure Travel,1
21818,Hiking,1
21818,Yoga,1
21818,Watching sports,1
21818,Lounges & Clubs,1
21818,Bars,1
21818,Dancing,1
21818,Dining,1
21818,Karaoke,1
21818,Poverty Reduction,1
23887,Live Music,1
23887,Beach Getaways,1
23887,Basketball,1
23887,Dining,1
23887,Healthcare,1
22249,Theater,1
22249,Film,1
22249,Ballet,1
22249,Comedy,1
22249,Opera,1
22249,Beach Getaways,1
22249,Luxury Travel,1
22249,Adventure Travel,1
22249,Tennis,1
22249,Yoga,1
22249,Dining,1
22249,Education Improvement,1
22249,Poverty Reduction,1
22249,Mentorship,1
16850,Humanitarian Aid,1
16850,Womens’ Issues,1
16850,Poverty,1
16850,Health care,1
16850,Civil Rights,1
16850,Global health,1
14497,Education,1
14497,Immigration,1
14497,Child services,1
14497,Animal Rights,1
14497,Veterans,1
18959,Live Music,1
18959,Theater,1
18959,Film,1
18959,Ballet,1
18959,Comedy,1
18959,Beach Getaways,1
18959,Mountain Getaways,1
18959,Luxury Travel,1
18959,Adventure Travel,1
18959,Hiking,1
18959,Skiing / Snowboarding,1
18959,Soccer,1
18959,Tennis,1
18959,Golf,1
18959,Watersports,1
18959,Beach Volley,1
18959,Jogging,1
18959,Gym,1
18959,Yoga,1
18959,Spin,1
18959,Watching sports,1
18959,Lounges & Clubs,1
18959,Bars,1
18959,Dancing,1
18959,Dining,1
18959,Karaoke,1
18959,Education Improvement,1
18959,Poverty Reduction,1
18959,Healthcare,1
18959,Mentorship,1
18959,Teaching,1
981,Theater,1
981,Film,1
981,Beach Getaways,1
981,Gym,1
981,Dining,1
16860,Humanitarian Aid,1
16860,Womens’ Issues,1
16860,Poverty,1
16860,Immigration,1
16860,Civil Rights,1
16860,Peace/Nonviolence,1
7284,Peace/Nonviolence,1
1935,Environmental Protection,1
1935,Womens’ Issues,1
1935,Health care,1
1935,Animal Rights,1
9504,Theater,1
9504,Film,1
9504,Comedy,1
9504,Opera,1
9504,Beach Getaways,1
9504,Adventure Travel,1
9504,Hiking,1
9504,Watersports,1
9504,Beach Volley,1
9504,Yoga,1
9504,Spin,1
9504,Lounges & Clubs,1
9504,Bars,1
9504,Dining,1
9504,Education Improvement,1
9504,Local Politics,1
18309,Live Music,1
18309,Theater,1
18309,Film,1
18309,Ballet,1
18309,Opera,1
18309,Mountain Getaways,1
18309,Adventure Travel,1
18309,Hiking,1
18309,Skiing / Snowboarding,1
18309,Yoga,1
18309,Lounges & Clubs,1
18309,Bars,1
18309,Dancing,1
18309,Education Improvement,1
18309,Teaching,1
18309,After-school Programs,1
21737,Theater,1
21737,Film,1
21737,Ballet,1
21737,Beach Getaways,1
21737,Mountain Getaways,1
21737,Luxury Travel,1
21737,Adventure Travel,1
21737,Hiking,1
21737,Tennis,1
21737,Watching sports,1
21737,Lounges & Clubs,1
21737,Bars,1
21737,Dining,1
21737,Education Improvement,1
21737,Healthcare,1
19214,Education,1
19214,Environmental Protection,1
19214,Animal Rights,1
19214,Global health,1
14164,Education,1
14164,Humanitarian Aid,1
14164,Womens’ Issues,1
14164,Global health,1
23198,Live Music,1
23198,Theater,1
23198,Film,1
23198,Ballet,1
23198,Comedy,1
23198,Beach Getaways,1
23198,Mountain Getaways,1
23198,Luxury Travel,1
23198,Adventure Travel,1
23198,Hiking,1
23198,Skiing / Snowboarding,1
23198,Basketball,1
23198,Baseball,1
23198,Golf,1
23198,Watersports,1
23198,Beach Volley,1
23198,Jogging,1
23198,Gym,1
23198,Yoga,1
23198,Spin,1
23198,Watching sports,1
23198,Lounges & Clubs,1
23198,Bars,1
23198,Dancing,1
23198,Dining,1
23198,Karaoke,1
23198,Education Improvement,1
23198,Poverty Reduction,1
23198,Healthcare,1
23198,Mentorship,1
23198,After-school Programs,1
10096,Live Music,1
10096,Theater,1
10096,Beach Getaways,1
10096,Mountain Getaways,1
10096,Luxury Travel,1
10096,Adventure Travel,1
10096,Football,1
10096,Jogging,1
10096,Gym,1
10096,Lounges & Clubs,1
10096,Bars,1
10096,Dancing,1
10096,Dining,1
10096,Karaoke,1
10096,Education Improvement,1
10096,Poverty Reduction,1
10096,Healthcare,1
10096,Mentorship,1
10096,Local Politics,1
10096,Teaching,1
10096,After-school Programs,1
21869,Live Music,1
21869,Theater,1
21869,Film,1
21869,Ballet,1
21869,Comedy,1
21869,Opera,1
21869,Beach Getaways,1
21869,Mountain Getaways,1
21869,Luxury Travel,1
21869,Adventure Travel,1
21869,Hiking,1
21869,Basketball,1
21869,Tennis,1
21869,Jogging,1
21869,Gym,1
21869,Yoga,1
21869,Spin,1
21869,Lounges & Clubs,1
21869,Bars,1
21869,Dancing,1
21869,Dining,1
21869,Education Improvement,1
21869,Poverty Reduction,1
21869,Mentorship,1
21869,Teaching,1
21869,After-school Programs,1
17886,Film,1
17886,Mountain Getaways,1
17886,Watching sports,1
17886,Dining,1
17886,Mentorship,1
20120,Live Music,1
20120,Theater,1
20120,Film,1
20120,Comedy,1
20120,Beach Getaways,1
20120,Mountain Getaways,1
20120,Adventure Travel,1
20120,Tennis,1
20120,Watersports,1
20120,Gym,1
20120,Bars,1
20120,Dining,1
20120,Poverty Reduction,1
20120,Local Politics,1
12932,Education,1
12932,Immigration,1
12932,Civil Rights,1
13801,Peace/Nonviolence,1
9393,Education,1
9393,Health care,1
22286,Live Music,1
22286,Film,1
22286,Beach Getaways,1
22286,Mountain Getaways,1
22286,Luxury Travel,1
22286,Tennis,1
22286,Hockey,1
22286,Spin,1
22286,Bars,1
22286,Dancing,1
22286,Dining,1
22286,Education Improvement,1
22286,Poverty Reduction,1
22230,Theater,1
22230,Film,1
22230,Comedy,1
22230,Beach Getaways,1
22230,Mountain Getaways,1
22230,Luxury Travel,1
22230,Adventure Travel,1
22230,Hiking,1
22230,Skiing / Snowboarding,1
22230,Tennis,1
22230,Watersports,1
22230,Beach Volley,1
22230,Jogging,1
22230,Gym,1
22230,Yoga,1
22230,Watching sports,1
22230,Lounges & Clubs,1
22230,Bars,1
22230,Dancing,1
22230,Dining,1
22230,Education Improvement,1
22230,Healthcare,1
22230,Mentorship,1
22230,Teaching,1
22230,After-school Programs,1
24786,Live Music,1
24786,Theater,1
24786,Film,1
24786,Ballet,1
24786,Beach Getaways,1
24786,Adventure Travel,1
24786,Skiing / Snowboarding,1
24786,Hockey,1
24786,Football,1
24786,Golf,1
24786,Watching sports,1
24786,Bars,1
24786,Dining,1
24786,Mentorship,1
18104,Live Music,1
18104,Film,1
18104,Comedy,1
18104,Beach Getaways,1
18104,Mountain Getaways,1
18104,Adventure Travel,1
18104,Hiking,1
18104,Skiing / Snowboarding,1
18104,Soccer,1
18104,Baseball,1
18104,Football,1
18104,Watersports,1
18104,Jogging,1
18104,Gym,1
18104,Watching sports,1
18104,Bars,1
18104,Dining,1
18104,Education Improvement,1
18104,Mentorship,1
18104,After-school Programs,1
21994,Live Music,1
21994,Theater,1
21994,Film,1
21994,Ballet,1
21994,Comedy,1
21994,Opera,1
21994,Beach Getaways,1
21994,Mountain Getaways,1
21994,Adventure Travel,1
21994,Hiking,1
21994,Watersports,1
21994,Jogging,1
21994,Gym,1
21994,Yoga,1
21994,Watching sports,1
21994,Lounges & Clubs,1
21994,Bars,1
21994,Dancing,1
21994,Dining,1
21994,Karaoke,1
21994,Education Improvement,1
21994,Mentorship,1
1049,Education,1
1049,Environmental Protection,1
1049,Clean Water,1
1049,Immigration,1
1049,Health care,1
19535,Live Music,1
19535,Theater,1
19535,Film,1
19535,Comedy,1
19535,Beach Getaways,1
19535,Mountain Getaways,1
19535,Luxury Travel,1
19535,Adventure Travel,1
19535,Hiking,1
19535,Skiing / Snowboarding,1
19535,Golf,1
19535,Watersports,1
19535,Gym,1
19535,Yoga,1
19535,Spin,1
19535,Watching sports,1
19535,Lounges & Clubs,1
19535,Bars,1
19535,Dancing,1
19535,Dining,1
19535,Karaoke,1
19535,Education Improvement,1
19535,Healthcare,1
19535,Mentorship,1
14667,Mountain Getaways,1
14667,Luxury Travel,1
14667,Hiking,1
14667,Skiing / Snowboarding,1
14667,Tennis,1
14667,Watersports,1
14667,Yoga,1
583,Education,1
4278,Education,1
16617,Education,1
16617,Poverty,1
16617,Immigration,1
22291,Live Music,1
22291,Theater,1
22291,Film,1
22291,Comedy,1
22291,Beach Getaways,1
22291,Mountain Getaways,1
22291,Luxury Travel,1
22291,Adventure Travel,1
22291,Soccer,1
22291,Basketball,1
22291,Hockey,1
22291,Baseball,1
22291,Football,1
22291,Jogging,1
22291,Gym,1
22291,Watching sports,1
22291,Lounges & Clubs,1
22291,Bars,1
22291,Dining,1
22291,Mentorship,1
21079,Live Music,1
21079,Theater,1
21079,Film,1
21079,Ballet,1
21079,Comedy,1
21079,Opera,1
21079,Beach Getaways,1
21079,Mountain Getaways,1
21079,Luxury Travel,1
21079,Adventure Travel,1
21079,Hiking,1
21079,Skiing / Snowboarding,1
21079,Soccer,1
21079,Tennis,1
21079,Watersports,1
21079,Yoga,1
21079,Lounges & Clubs,1
21079,Bars,1
21079,Dancing,1
21079,Dining,1
21079,Education Improvement,1
21079,Mentorship,1
21079,Teaching,1
758,Education,1
758,Environmental Protection,1
758,Health care,1
30053,Live Music,1
30053,Film,1
30053,Ballet,1
30053,Opera,1
30053,Yoga,1
17360,Live Music,1
17360,Theater,1
17360,Film,1
17360,Comedy,1
17360,Beach Getaways,1
17360,Mountain Getaways,1
17360,Luxury Travel,1
17360,Adventure Travel,1
17360,Watersports,1
17360,Watching sports,1
17360,Lounges & Clubs,1
17360,Bars,1
17360,Dancing,1
17360,Dining,1
17360,Karaoke,1
17360,Education Improvement,1
17360,Poverty Reduction,1
17360,Healthcare,1
17360,Mentorship,1
7562,Education,1
7562,Civil Rights,1
27145,Live Music,1
27145,Theater,1
27145,Film,1
27145,Ballet,1
27145,Comedy,1
27145,Opera,1
27145,Beach Getaways,1
27145,Luxury Travel,1
27145,Adventure Travel,1
27145,Watersports,1
27145,Gym,1
27145,Yoga,1
27145,Lounges & Clubs,1
27145,Bars,1
27145,Dancing,1
27145,Dining,1
27145,Education Improvement,1
27145,After-school Programs,1
22957,Live Music,1
22957,Theater,1
22957,Film,1
22957,Comedy,1
22957,Opera,1
22957,Beach Getaways,1
22957,Mountain Getaways,1
22957,Luxury Travel,1
22957,Adventure Travel,1
22957,Hiking,1
22957,Skiing / Snowboarding,1
22957,Tennis,1
22957,Jogging,1
22957,Gym,1
22957,Yoga,1
22957,Lounges & Clubs,1
22957,Dancing,1
22957,Dining,1
22957,Karaoke,1
22957,Education Improvement,1
22957,Mentorship,1
22308,Education,1
22308,Civil Rights,1
8617,Live Music,1
8617,Theater,1
8617,Film,1
8617,Ballet,1
8617,Comedy,1
8617,Opera,1
8617,Beach Getaways,1
8617,Mountain Getaways,1
8617,Luxury Travel,1
8617,Adventure Travel,1
8617,Hiking,1
8617,Skiing / Snowboarding,1
8617,Basketball,1
8617,Hockey,1
8617,Baseball,1
8617,Football,1
8617,Jogging,1
8617,Gym,1
8617,Watching sports,1
8617,Lounges & Clubs,1
8617,Bars,1
8617,Dining,1
8617,Education Improvement,1
8617,Poverty Reduction,1
8617,Healthcare,1
8617,Mentorship,1
8617,Local Politics,1
16884,Education,1
16884,Humanitarian Aid,1
16884,Peace/Nonviolence,1
3002,Live Music,1
3002,Theater,1
3002,Film,1
3002,Ballet,1
3002,Opera,1
3002,Mountain Getaways,1
3002,Luxury Travel,1
3002,Adventure Travel,1
3002,Hiking,1
3002,Basketball,1
3002,Jogging,1
3002,Lounges & Clubs,1
3002,Bars,1
3002,Dancing,1
3002,Dining,1
3002,Karaoke,1
3002,Healthcare,1
3002,Mentorship,1
3002,Local Politics,1
3002,Teaching,1
16869,Film,1
16869,Luxury Travel,1
16869,Gym,1
16869,Lounges & Clubs,1
16869,Local Politics,1
10525,Live Music,1
10525,Comedy,1
10525,Beach Getaways,1
10525,Football,1
10525,Poverty Reduction,1
16783,Live Music,1
16783,Theater,1
16783,Film,1
16783,Comedy,1
16783,Beach Getaways,1
16783,Mountain Getaways,1
16783,Luxury Travel,1
16783,Adventure Travel,1
16783,Hiking,1
16783,Jogging,1
16783,Gym,1
16783,Spin,1
16783,Lounges & Clubs,1
16783,Bars,1
16783,Dining,1
16783,Education Improvement,1
16783,Mentorship,1
16783,Teaching,1
22281,Live Music,1
22281,Theater,1
22281,Film,1
22281,Ballet,1
22281,Comedy,1
22281,Opera,1
22281,Beach Getaways,1
22281,Mountain Getaways,1
22281,Luxury Travel,1
22281,Adventure Travel,1
22281,Hiking,1
22281,Basketball,1
22281,Football,1
22281,Gym,1
22281,Spin,1
22281,Watching sports,1
22281,Lounges & Clubs,1
22281,Bars,1
22281,Dancing,1
22281,Dining,1
22281,Karaoke,1
22281,Education Improvement,1
22281,Poverty Reduction,1
22281,Healthcare,1
22281,Mentorship,1
22281,Local Politics,1
22281,Teaching,1
22281,After-school Programs,1
16871,Clean Water,1
16871,Poverty,1
16919,Education,1
16919,Humanitarian Aid,1
16919,Womens’ Issues,1
16919,Clean Water,1
16919,Poverty,1
16919,Civil Rights,1
16919,Peace/Nonviolence,1
16919,Veterans,1
16919,Global health,1
473,Education,1
473,Animal Rights,1
7463,Education,1
7463,Environmental Protection,1
7463,Civil Rights,1
7463,Animal Rights,1
9983,Environmental Protection,1
9983,Humanitarian Aid,1
9983,Immigration,1
9983,Health care,1
9983,Civil Rights,1
9983,Peace/Nonviolence,1
9983,Veterans,1
9983,Global health,1
44554,Live Music,1
44554,Theater,1
44554,Comedy,1
44554,Beach Getaways,1
44554,Mountain Getaways,1
44554,Hiking,1
44554,Gym,1
44554,Yoga,1
44554,Dancing,1
44554,Dining,1
44554,Healthcare,1
44554,Mentorship,1
44554,Local Politics,1
27703,Theater,1
27703,Film,1
27703,Beach Getaways,1
27703,Mountain Getaways,1
27703,Luxury Travel,1
27703,Adventure Travel,1
27703,Hiking,1
27703,Jogging,1
27703,Gym,1
27703,Yoga,1
27703,Watching sports,1
27703,Lounges & Clubs,1
27703,Dining,1
27703,Education Improvement,1
27703,Poverty Reduction,1
27703,Teaching,1
27703,After-school Programs,1
17915,Live Music,1
17915,Theater,1
17915,Film,1
17915,Ballet,1
17915,Comedy,1
17915,Opera,1
17915,Beach Getaways,1
17915,Mountain Getaways,1
17915,Luxury Travel,1
17915,Adventure Travel,1
17915,Lounges & Clubs,1
17915,Bars,1
17915,Dancing,1
17915,Dining,1
17915,Karaoke,1
17915,Education Improvement,1
17915,Poverty Reduction,1
17915,Mentorship,1
17915,Teaching,1
17915,After-school Programs,1
16729,Education,1
16729,Environmental Protection,1
16729,Womens’ Issues,1
16729,Clean Water,1
16729,Poverty,1
16729,Child services,1
16729,Health care,1
16729,Civil Rights,1
16729,Veterans,1
16729,Global health,1
6498,Theater,1
6498,Film,1
6498,Opera,1
6498,Beach Getaways,1
6498,Mountain Getaways,1
6498,Luxury Travel,1
6498,Adventure Travel,1
6498,Tennis,1
6498,Watersports,1
6498,Jogging,1
6498,Gym,1
6498,Yoga,1
6498,Spin,1
6498,Lounges & Clubs,1
6498,Bars,1
6498,Dining,1
6498,Education Improvement,1
6498,Healthcare,1
6498,Teaching,1
17194,Education,1
17194,Poverty,1
17194,Child services,1
16643,Education,1
16643,Environmental Protection,1
16643,Clean Water,1
16643,Health care,1
16643,Civil Rights,1
16643,Animal Rights,1
16643,Global health,1
6705,Education,1
6705,Womens’ Issues,1
6705,Child services,1
6705,Health care,1
19274,Environmental Protection,1
19274,Clean Water,1
11691,Education,1
11691,Disabilities,1
20257,Live Music,1
20257,Theater,1
20257,Film,1
20257,Ballet,1
20257,Comedy,1
20257,Opera,1
20257,Mountain Getaways,1
20257,Adventure Travel,1
20257,Hiking,1
20257,Hockey,1
20257,Watersports,1
20257,Beach Volley,1
20257,Gym,1
20257,Watching sports,1
20257,Lounges & Clubs,1
20257,Bars,1
20257,Dining,1
20257,Education Improvement,1
20257,Poverty Reduction,1
20257,Healthcare,1
20257,Mentorship,1
20257,Local Politics,1
20257,Teaching,1
20257,After-school Programs,1
22269,Live Music,1
22269,Theater,1
22269,Comedy,1
22269,Beach Getaways,1
22269,Mountain Getaways,1
22269,Adventure Travel,1
22269,Hiking,1
22269,Skiing / Snowboarding,1
22269,Golf,1
22269,Watersports,1
22269,Jogging,1
22269,Yoga,1
22269,Watching sports,1
22269,Bars,1
22269,Dancing,1
22269,Dining,1
22269,Education Improvement,1
22334,Education,1
22334,Womens’ Issues,1
22334,Health care,1
9533,Live Music,1
9533,Ballet,1
9533,Comedy,1
9533,Beach Getaways,1
9533,Luxury Travel,1
9533,Adventure Travel,1
9533,Hiking,1
9533,Watersports,1
9533,Jogging,1
9533,Gym,1
9533,Yoga,1
9533,Lounges & Clubs,1
9533,Bars,1
9533,Dancing,1
9533,Dining,1
9533,Education Improvement,1
9533,Poverty Reduction,1
9533,Healthcare,1
4983,Education,1
4983,Health care,1
13671,Education,1
17844,Education,1
17844,Environmental Protection,1
17844,Womens’ Issues,1
17844,Immigration,1
17844,Civil Rights,1
1199,Education,1
1199,Humanitarian Aid,1
1199,Womens’ Issues,1
1199,Health care,1
1199,Peace/Nonviolence,1
1199,Global health,1
22317,Film,1
22317,Ballet,1
22317,Beach Getaways,1
22317,Mountain Getaways,1
22317,Adventure Travel,1
22317,Hiking,1
22317,Watersports,1
22317,Spin,1
22317,Lounges & Clubs,1
22317,Dancing,1
22317,Dining,1
22317,Poverty Reduction,1
22317,Mentorship,1
6821,Education,1
6821,Humanitarian Aid,1
6821,Womens’ Issues,1
6821,Immigration,1
6821,Animal Rights,1
17638,Womens’ Issues,1
22320,Live Music,1
22320,Theater,1
22320,Film,1
22320,Ballet,1
22320,Comedy,1
22320,Opera,1
22320,Beach Getaways,1
22320,Luxury Travel,1
22320,Adventure Travel,1
22320,Watersports,1
22320,Lounges & Clubs,1
22320,Dancing,1
22320,Dining,1
22320,Karaoke,1
22320,Education Improvement,1
22320,Mentorship,1
22320,Teaching,1
22320,After-school Programs,1
18450,Live Music,1
18450,Ballet,1
18450,Beach Getaways,1
18450,Mountain Getaways,1
18450,Adventure Travel,1
18450,Hiking,1
18450,Skiing / Snowboarding,1
18450,Tennis,1
18450,Jogging,1
18450,Yoga,1
18450,Spin,1
18450,Lounges & Clubs,1
18450,Bars,1
18450,Dancing,1
18450,Dining,1
18450,Local Politics,1
18450,Teaching,1
16431,Live Music,1
16431,Theater,1
16431,Film,1
16431,Ballet,1
16431,Comedy,1
16431,Opera,1
16431,Beach Getaways,1
16431,Mountain Getaways,1
16431,Luxury Travel,1
16431,Adventure Travel,1
16431,Beach Volley,1
16431,Gym,1
16431,Yoga,1
16431,Watching sports,1
16431,Lounges & Clubs,1
16431,Bars,1
16431,Dancing,1
16431,Dining,1
16431,Karaoke,1
16431,Education Improvement,1
16431,Poverty Reduction,1
16431,Healthcare,1
16431,Mentorship,1
16431,Teaching,1
16431,After-school Programs,1
4672,Education,1
4672,Womens’ Issues,1
4672,Health care,1
4672,Global health,1
29133,Theater,1
29133,Ballet,1
29133,Opera,1
29133,Mountain Getaways,1
29133,Skiing / Snowboarding,1
29133,Tennis,1
29133,Golf,1
29133,Spin,1
29133,Dining,1
29133,Education Improvement,1
29133,Poverty Reduction,1
29133,Local Politics,1
6091,Live Music,1
6091,Theater,1
6091,Film,1
6091,Ballet,1
6091,Comedy,1
6091,Opera,1
6091,Beach Getaways,1
6091,Luxury Travel,1
6091,Hiking,1
6091,Skiing / Snowboarding,1
6091,Tennis,1
6091,Watersports,1
6091,Beach Volley,1
6091,Jogging,1
6091,Gym,1
6091,Yoga,1
6091,Watching sports,1
6091,Lounges & Clubs,1
6091,Bars,1
6091,Dancing,1
6091,Dining,1
6091,Mentorship,1
6091,Local Politics,1
7264,Theater,1
7264,Film,1
7264,Comedy,1
7264,Beach Getaways,1
7264,Adventure Travel,1
7264,Basketball,1
7264,Football,1
7264,Jogging,1
7264,Gym,1
7264,Lounges & Clubs,1
7264,Dining,1
14536,Live Music,1
14536,Comedy,1
14536,Beach Getaways,1
14536,Luxury Travel,1
14536,Tennis,1
14536,Watersports,1
14536,Watching sports,1
14536,Lounges & Clubs,1
14536,Bars,1
14536,Dining,1
14536,Healthcare,1
14536,Mentorship,1
14568,Education,1
16705,Womens’ Issues,1
16705,Health care,1
16705,Disabilities,1
17584,Environmental Protection,1
17584,Clean Water,1
11184,Education,1
11184,Poverty,1
11184,Immigration,1
11638,Education,1
11638,Humanitarian Aid,1
11638,Poverty,1
17565,Education,1
17565,Humanitarian Aid,1
17565,Civil Rights,1
10119,Live Music,1
10119,Theater,1
10119,Film,1
10119,Ballet,1
10119,Adventure Travel,1
10119,Hiking,1
10119,Skiing / Snowboarding,1
10119,Dancing,1
10119,Mentorship,1
11276,Theater,1
11276,Film,1
11276,Beach Getaways,1
11276,Adventure Travel,1
11276,Yoga,1
11276,Lounges & Clubs,1
11276,Bars,1
11276,Dancing,1
11276,Dining,1
4003,Education,1
4003,Poverty,1
103,Education,1
103,Womens’ Issues,1
103,Immigration,1
22338,Live Music,1
22338,Ballet,1
22338,Comedy,1
22338,Beach Getaways,1
22338,Adventure Travel,1
22338,Hiking,1
22338,Skiing / Snowboarding,1
22338,Beach Volley,1
22338,Jogging,1
22338,Gym,1
22338,Yoga,1
22338,Lounges & Clubs,1
22338,Dancing,1
22338,Dining,1
22338,Karaoke,1
22338,Education Improvement,1
22338,Poverty Reduction,1
22338,Mentorship,1
22325,Live Music,1
22325,Theater,1
22325,Film,1
22325,Comedy,1
22325,Beach Getaways,1
22325,Mountain Getaways,1
22325,Luxury Travel,1
22325,Adventure Travel,1
22325,Hiking,1
22325,Skiing / Snowboarding,1
22325,Basketball,1
22325,Tennis,1
22325,Baseball,1
22325,Football,1
22325,Golf,1
22325,Watersports,1
22325,Jogging,1
22325,Gym,1
22325,Watching sports,1
22325,Lounges & Clubs,1
22325,Bars,1
22325,Dancing,1
22325,Dining,1
22325,Mentorship,1
10334,Peace/Nonviolence,1
13155,Education,1
13155,Womens’ Issues,1
13155,Civil Rights,1
63,Health care,1
57,Education,1
10362,Education,1
10362,Womens’ Issues,1
10362,Civil Rights,1
8259,Live Music,1
8259,Beach Getaways,1
8259,Mountain Getaways,1
8259,Luxury Travel,1
8259,Adventure Travel,1
8259,Gym,1
8259,Yoga,1
8259,Bars,1
8259,Dancing,1
8259,Dining,1
8259,Healthcare,1
22297,Live Music,1
22297,Film,1
22297,Comedy,1
22297,Beach Getaways,1
22297,Mountain Getaways,1
22297,Adventure Travel,1
22297,Hiking,1
22297,Soccer,1
22297,Basketball,1
22297,Baseball,1
22297,Football,1
22297,Watersports,1
22297,Beach Volley,1
22297,Spin,1
22297,Watching sports,1
22297,Bars,1
22297,Dancing,1
22297,Dining,1
22297,Education Improvement,1
22297,Poverty Reduction,1
22297,Mentorship,1
22297,Local Politics,1
22297,After-school Programs,1
7322,Live Music,1
7322,Theater,1
7322,Film,1
7322,Ballet,1
7322,Comedy,1
7322,Opera,1
7322,Beach Getaways,1
7322,Mountain Getaways,1
7322,Luxury Travel,1
7322,Adventure Travel,1
7322,Hiking,1
7322,Skiing / Snowboarding,1
7322,Tennis,1
7322,Jogging,1
7322,Gym,1
7322,Yoga,1
7322,Spin,1
7322,Lounges & Clubs,1
7322,Bars,1
7322,Dancing,1
7322,Dining,1
7322,Karaoke,1
7322,Education Improvement,1
7322,Poverty Reduction,1
7322,Mentorship,1
7322,Teaching,1
7322,After-school Programs,1
72,Environmental Protection,1
72,Womens’ Issues,1
72,Animal Rights,1
22372,Live Music,1
22372,Film,1
22372,Comedy,1
22372,Beach Getaways,1
22372,Basketball,1
22372,Jogging,1
22372,Gym,1
22372,Yoga,1
22372,Lounges & Clubs,1
22372,Bars,1
22372,Dancing,1
